timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1723222800,Aug 09 2024 - 5:00pm,complete,N/A,Dynamo Dresden,Energie Cottbus,Felix Prigan,2,0.00,0.00,2.11,1.70,4,2,6,4,2,2,"27,31,78,90'1","7,11",6,3,2,0,3,0,0,2,1,2,18,9,10,3,4,2,10,10,58,42,0.00,0.00,2.10,0.85,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.37,4.97,6.86,1.13,1.53,2.30,3.80,1.85,1.91,Rudolf-Harbig-Stadion (Dresden)
1723291200,Aug 10 2024 - 12:00pm,complete,N/A,Unterhaching,Ingolstadt,Tobias Wittmann,2,0.00,0.00,1.20,1.22,2,1,3,2,1,1,"38,65","45'1",1,1,4,0,5,0,3,1,2,3,9,12,7,5,1,4,7,14,41,59,0.00,0.00,1.29,1.39,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,4.00,3.80,1.70,1.18,1.62,2.50,4.33,1.60,2.27,Uhlsport Park (Unterhaching)
1723291200,Aug 10 2024 - 12:00pm,complete,N/A,Wehen Wiesbaden,Hansa Rostock,Sven Jablonski,2,0.00,0.00,1.78,0.78,1,0,1,1,1,0,"31","",3,2,2,0,0,0,0,2,0,0,9,8,3,4,3,2,9,15,46,54,0.00,0.00,1.04,1.22,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.15,3.20,3.10,1.29,2.00,3.20,6.00,1.73,2.00,BRITA-Arena (Wiesbaden)
1723291200,Aug 10 2024 - 12:00pm,complete,N/A,Waldhof Mannheim,Viktoria Köln,Jarno Wienefeld,2,0.00,0.00,1.56,1.11,1,2,3,1,1,0,"41","53,67",8,6,1,0,3,0,1,0,1,2,11,10,4,7,4,2,7,20,49,51,0.00,0.00,1.15,1.28,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.62,4.20,4.20,1.15,1.55,2.30,3.80,1.59,2.29,Carl-Benz-Stadion (Mannheim)
1723291200,Aug 10 2024 - 12:00pm,complete,N/A,Osnabrück,Erzgebirge Aue,Florian Exner,2,0.00,0.00,1.33,1.44,0,2,2,0,0,0,"","57,87",4,9,1,0,3,0,1,0,0,3,11,14,4,7,3,2,19,7,45,55,0.00,0.00,1.04,1.62,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.41,10.23,3.22,1.18,1.73,2.65,4.70,1.61,2.25,Bremer Brücke (Osnabrück)
1723291200,Aug 10 2024 - 12:00pm,complete,N/A,Alemannia Aachen,Verl,N/A,2,0.00,0.00,1.50,1.56,1,1,2,1,0,1,"52","45'1",3,10,5,1,2,0,1,5,2,0,9,21,4,10,5,7,14,12,31,69,0.00,0.00,1.14,2.27,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.20,3.50,2.62,1.18,1.70,2.65,4.50,1.59,2.29,Neuer Tivoli (Aachen)
1723300200,Aug 10 2024 - 2:30pm,complete,N/A,Arminia Bielefeld,Borussia Dortmund II,Christian Ballweg,2,0.00,0.00,2.00,0.89,1,0,1,0,0,0,"88","",3,2,1,0,1,1,1,0,0,2,13,9,5,5,4,3,10,12,61,39,0.00,0.00,1.29,1.16,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.67,4.08,4.42,1.15,1.53,2.24,3.80,1.54,2.41,SchücoArena (Bielefeld)
1723375800,Aug 11 2024 - 11:30am,complete,N/A,Hannover 96 II,Rot-Weiss Essen,N/A,2,0.00,0.00,0.78,0.56,1,3,4,2,1,1,"38","27,47,53",13,5,1,0,2,0,1,0,2,0,23,10,7,6,8,3,11,14,59,41,0.00,0.00,2.09,1.35,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.00,3.45,2.19,1.17,1.64,2.25,4.50,1.54,2.41,Heinz von Heiden-Arena (Hannover)
1723386600,Aug 11 2024 - 2:30pm,complete,N/A,Stuttgart II,1860 München,Daniel Bartnitzki,2,0.00,0.00,1.78,1.70,3,1,4,1,1,0,"37,53,57","83",2,4,2,0,1,0,0,2,0,1,12,12,5,10,2,0,13,10,54,46,0.00,0.00,1.23,1.73,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.98,3.20,2.16,1.22,1.73,2.75,4.80,1.61,2.25,WIRmachenDRUCK Arena (Aspach)
1723397400,Aug 11 2024 - 5:30pm,complete,N/A,Saarbrucken,Sandhausen,Eric-dominic Weisbach,2,0.00,0.00,1.67,1.22,0,1,1,0,0,0,"","64",8,4,1,0,3,0,0,1,1,2,16,16,3,5,6,6,10,12,61,39,0.00,0.00,1.47,1.39,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.69,3.70,4.00,1.18,1.61,2.40,4.00,1.64,2.20,Stadion Ludwigspark (Saarbrücken)
1724432400,Aug 23 2024 - 5:00pm,complete,N/A,Erzgebirge Aue,Dynamo Dresden,Lukas Benen,3,3.00,3.00,1.60,1.90,2,0,2,2,2,0,"6,9","",2,14,3,0,5,1,2,1,0,6,9,19,5,6,2,8,15,16,37,63,1.46,2.38,1.12,2.03,3.00,100,100,100,0,0,50,50,50,50,11.00,3.00,3.07,3.48,2.01,1.18,1.64,2.60,4.65,1.56,2.21,Erzgebirgsstadion (Aue)
1724500800,Aug 24 2024 - 12:00pm,complete,N/A,Osnabrück,Unterhaching,Felix Weller,3,0.00,0.00,1.33,0.22,4,2,6,2,1,1,"10,56,90'2,90'6","13,47",9,3,3,0,4,1,3,0,2,3,23,6,9,4,13,1,12,19,71,29,1.04,1.57,2.54,0.78,2.50,0,100,50,0,0,0,0,100,100,10.00,4.00,1.73,3.75,4.10,1.18,1.64,2.65,4.70,1.65,2.10,Bremer Brücke (Osnabrück)
1724500800,Aug 24 2024 - 12:00pm,complete,N/A,Hansa Rostock,Borussia Dortmund II,N/A,3,1.00,0.00,2.10,0.89,1,1,2,1,1,0,"17","90'5",4,6,5,0,4,0,1,4,1,3,11,16,5,9,4,3,11,12,40,60,1.76,1.16,1.29,1.94,1.50,50,50,0,0,0,0,50,0,100,8.00,6.00,1.85,3.50,3.50,1.17,1.67,2.55,4.30,1.55,2.30,Ostseestadion (Rostock)
1724500800,Aug 24 2024 - 12:00pm,complete,N/A,Rot-Weiss Essen,Arminia Bielefeld,Tobias Reichel,3,0.00,3.00,1.20,1.30,0,0,0,0,0,0,"","",4,6,1,0,3,0,1,0,0,3,10,11,2,3,6,4,7,14,45,55,0.80,2.32,1.02,1.16,3.00,100,100,100,0,0,50,100,50,100,16.00,8.00,2.40,3.30,2.50,1.20,1.61,2.60,4.50,1.53,2.43,Stadion an der Hafenstraße (Essen)
1724500800,Aug 24 2024 - 12:00pm,complete,N/A,Saarbrucken,Ingolstadt,Christian Dingert,3,0.00,0.00,1.67,1.22,2,3,5,4,2,2,"26,45","11,20,84",5,14,4,0,2,0,1,3,2,0,18,17,10,8,4,5,14,14,46,54,1.47,1.39,1.93,1.84,2.00,50,50,50,0,0,50,50,0,100,9.00,6.00,1.95,3.40,3.30,1.18,1.80,2.50,4.33,1.53,2.43,Stadion Ludwigspark (Saarbrücken)
1724500800,Aug 24 2024 - 12:00pm,complete,N/A,Sandhausen,Hannover 96 II,Assad Nouhoum,3,3.00,0.00,1.60,1.10,0,1,1,1,0,1,"","21",6,4,3,1,6,0,1,3,2,4,11,14,3,6,4,3,16,19,60,40,1.46,1.57,1.17,1.37,2.00,50,50,50,0,0,50,50,0,50,6.00,5.00,1.55,3.80,4.80,1.17,1.57,2.55,4.30,1.65,2.10,GP Stadion am Hardtwald (Sandhausen)
1724509800,Aug 24 2024 - 2:30pm,complete,N/A,Energie Cottbus,Alemannia Aachen,Luca Jürgensen,3,0.00,3.00,2.22,1.11,2,1,3,1,1,0,"19,90'8","52",7,4,2,0,4,0,1,1,1,3,19,11,9,4,5,5,10,19,58,42,1.37,1.15,2.05,1.27,3.00,100,100,100,0,0,50,100,50,100,9.00,5.00,2.46,3.66,2.60,1.18,1.55,2.25,4.50,1.52,2.35,LEAG Energie Stadion (Cottbus)
1724585400,Aug 25 2024 - 11:30am,complete,N/A,1860 München,Viktoria Köln,Mario Hildenbrand,3,0.00,3.00,0.78,1.11,1,3,4,1,0,1,"68","26,49,81",3,2,3,0,2,0,1,2,1,1,15,10,6,5,6,3,9,11,57,43,1.11,1.28,1.60,1.11,2.00,50,50,50,0,0,0,50,50,100,11.00,4.00,1.72,4.00,4.33,1.22,1.72,2.95,4.75,1.68,2.10,Städtisches Stadion an der Grünwalder Straße (München)
1724596200,Aug 25 2024 - 2:30pm,complete,N/A,Verl,Waldhof Mannheim,N/A,3,1.00,0.00,1.20,0.70,1,1,2,1,0,1,"80","15",4,4,1,0,3,0,0,1,1,2,19,8,7,2,6,3,12,18,68,32,2.25,1.92,1.74,0.82,3.50,100,100,100,50,0,50,100,100,100,10.00,4.00,2.30,3.50,2.85,1.17,1.53,2.25,4.00,1.46,2.63,SPORTCLUB Arena (Verl)
1724607000,Aug 25 2024 - 5:30pm,complete,N/A,Stuttgart II,Wehen Wiesbaden,Kevin Behrens,3,3.00,1.00,1.78,1.20,2,2,4,3,2,1,"18,23","41,59",1,8,2,0,1,0,0,2,0,1,7,20,4,4,2,7,13,14,60,40,1.23,1.47,0.98,1.53,4.00,100,100,100,100,0,50,100,100,100,4.00,5.00,2.85,3.50,2.30,1.22,1.75,2.90,5.30,1.65,2.10,WIRmachenDRUCK Arena (Aspach)
1725037200,Aug 30 2024 - 5:00pm,complete,N/A,Viktoria Köln,Hansa Rostock,Fabienne Michel,4,0.00,0.00,1.90,0.78,3,0,3,1,1,0,"5,65,68","",3,5,2,0,2,0,1,1,1,1,9,13,6,4,3,9,16,9,50,50,1.54,1.22,1.35,1.72,2.00,50,50,50,0,0,0,50,50,50,10.00,2.00,2.85,3.35,2.30,1.20,1.65,2.65,4.60,1.53,2.25,Sportpark Höhenberg (Köln)
1725105600,Aug 31 2024 - 12:00pm,complete,N/A,Alemannia Aachen,Erzgebirge Aue,Christian Ballweg,4,1.00,3.00,1.50,1.44,1,2,3,1,1,0,"1","58,84",10,5,3,0,0,0,0,3,0,0,20,5,9,5,6,0,20,10,37,63,1.14,1.62,2.16,1.01,2.00,50,100,0,0,0,0,50,50,100,12.00,10.00,2.65,3.50,2.45,1.22,1.85,3.00,6.50,1.62,2.20,Neuer Tivoli (Aachen)
1725105600,Aug 31 2024 - 12:00pm,complete,N/A,Waldhof Mannheim,Saarbrucken,Wolfgang Haslberger,4,0.00,3.00,1.56,1.70,0,1,1,1,0,1,"","41",5,4,3,0,2,0,1,2,1,1,11,13,4,4,5,7,7,14,59,41,1.15,1.13,1.31,1.32,2.00,50,50,50,0,0,0,50,50,100,12.00,3.00,2.70,3.60,2.35,1.16,1.55,2.42,4.25,1.49,2.38,Carl-Benz-Stadion (Mannheim)
1725105600,Aug 31 2024 - 12:00pm,complete,N/A,Dynamo Dresden,Stuttgart II,Mario Hildenbrand,4,3.00,1.00,2.11,0.40,2,0,2,1,1,0,"15,72","",2,0,1,0,2,1,0,1,1,2,20,4,7,2,6,1,10,13,58,42,2.10,0.86,1.70,0.51,4.00,100,100,50,50,50,50,100,50,100,9.00,6.00,1.37,4.80,7.75,1.14,1.53,2.60,4.80,1.83,1.83,Rudolf-Harbig-Stadion (Dresden)
1725105600,Aug 31 2024 - 12:00pm,complete,N/A,Arminia Bielefeld,Sandhausen,Lars Erbst,4,3.00,3.00,2.00,1.22,1,1,2,0,0,0,"90'4","75",11,5,1,0,2,0,0,1,0,2,24,11,9,5,8,2,15,13,61,39,1.29,1.39,2.26,1.03,1.00,0,0,0,0,0,0,0,0,100,7.00,4.00,1.85,3.75,3.75,1.19,1.64,2.64,4.75,1.61,2.12,SchücoArena (Bielefeld)
1725105600,Aug 31 2024 - 12:00pm,complete,N/A,Ingolstadt,1860 München,N/A,4,3.00,0.00,1.90,1.70,1,2,3,1,0,1,"86","5,64",10,5,2,0,2,0,1,1,2,0,17,9,8,7,7,1,13,9,53,47,1.60,1.73,2.13,1.56,3.50,100,100,100,50,0,0,100,100,100,12.00,2.00,1.82,3.70,4.00,1.20,1.73,2.88,5.50,1.67,2.10,Audi-Sportpark (Ingolstadt)
1725114600,Aug 31 2024 - 2:30pm,complete,N/A,Borussia Dortmund II,Osnabrück,Daniel Bartnitzki,4,3.00,0.00,1.80,0.30,1,1,2,1,1,0,"5","47",4,6,2,0,2,0,2,0,2,0,15,11,3,4,8,5,15,7,42,58,1.36,1.69,1.28,1.26,2.00,0,50,50,0,0,0,0,50,100,6.00,2.00,2.72,3.55,2.40,1.20,1.61,2.88,5.00,1.57,2.25,Stadion Rote Erde (Dortmund)
1725190200,Sep 01 2024 - 11:30am,complete,N/A,Wehen Wiesbaden,Energie Cottbus,Leonidas Exuzidis,4,3.00,0.00,1.78,1.70,2,1,3,1,1,0,"42,77","64",6,14,0,0,3,0,0,0,1,2,11,17,5,10,5,4,9,11,46,54,1.04,0.85,1.32,2.22,3.50,50,50,50,50,50,50,100,50,50,6.00,5.00,1.65,3.87,4.53,1.20,1.75,3.00,6.50,1.73,2.00,BRITA-Arena (Wiesbaden)
1725201000,Sep 01 2024 - 2:30pm,complete,N/A,Unterhaching,Rot-Weiss Essen,Timon Oliver Schulz,4,3.00,3.00,1.20,0.56,2,0,2,0,0,0,"47,81","",8,11,2,0,2,0,1,1,1,1,17,22,9,4,5,10,12,5,37,63,1.29,1.35,1.87,1.61,3.50,100,100,100,50,0,100,100,50,100,6.00,6.00,2.62,3.50,2.25,1.19,1.65,2.64,4.75,1.55,2.23,Uhlsport Park (Unterhaching)
1725211800,Sep 01 2024 - 5:30pm,complete,N/A,Hannover 96 II,Verl,N/A,4,0.00,1.00,0.78,1.56,1,2,3,2,0,2,"82","30,33",8,7,0,0,2,0,0,0,1,1,8,12,3,7,2,3,16,15,53,47,2.09,2.27,1.12,1.54,3.00,100,100,50,50,0,50,100,50,100,23.00,3.00,2.40,3.50,2.45,1.14,1.70,2.25,4.80,1.53,2.25,Heinz von Heiden-Arena (Hannover)
1726246800,Sep 13 2024 - 5:00pm,complete,N/A,Sandhausen,Borussia Dortmund II,N/A,5,1.50,0.50,1.60,0.89,3,1,4,1,1,0,"2,58,84","90'3",6,9,1,0,2,0,0,1,0,2,12,21,6,6,5,5,9,15,43,57,1.31,1.55,1.46,1.83,1.25,25,25,0,0,0,0,50,0,75,9.00,6.00,1.90,3.45,3.70,1.22,1.73,2.80,4.95,1.66,2.15,GP Stadion am Hardtwald (Sandhausen)
1726315200,Sep 14 2024 - 12:00pm,complete,N/A,Hansa Rostock,Waldhof Mannheim,Assad Nouhoum,5,1.00,0.50,2.10,0.70,1,1,2,0,0,0,"86","64",3,1,3,0,2,0,0,3,1,1,13,6,4,5,7,1,11,12,47,53,1.53,1.37,1.60,1.19,2.25,100,100,25,0,0,0,100,25,100,10.50,7.50,2.15,3.45,3.05,1.17,1.70,2.55,4.30,1.50,2.40,Ostseestadion (Rostock)
1726315200,Sep 14 2024 - 12:00pm,complete,N/A,Stuttgart II,Ingolstadt,N/A,5,2.00,1.50,1.78,1.22,3,2,5,4,3,1,"9,19,43","29,62",2,4,3,0,3,0,0,3,3,0,11,14,5,5,6,9,12,16,49,51,1.10,1.61,1.32,1.62,4.00,100,100,100,75,25,75,100,25,100,9.00,5.50,3.50,3.55,1.95,1.17,1.62,2.55,4.30,1.58,2.25,WIRmachenDRUCK Arena (Aspach)
1726315200,Sep 14 2024 - 12:00pm,complete,N/A,Rot-Weiss Essen,Wehen Wiesbaden,Martin Speckner,5,0.50,1.00,1.20,1.20,0,3,3,1,0,1,"","19,47,79",5,2,3,0,3,0,1,2,0,3,13,9,5,6,5,3,10,10,69,31,0.91,1.50,1.52,1.20,2.75,75,75,75,50,0,75,75,25,75,9.50,3.50,2.50,3.45,2.55,1.17,1.65,2.55,4.30,1.47,2.50,Stadion an der Hafenstraße (Essen)
1726315200,Sep 14 2024 - 12:00pm,complete,N/A,Saarbrucken,Unterhaching,Luca Jürgensen,5,0.00,0.00,1.67,0.22,1,1,2,2,1,1,"38","29",6,6,0,0,1,0,0,0,1,0,17,7,7,3,6,2,11,11,64,36,1.70,1.17,1.78,0.86,3.75,50,75,75,50,50,50,50,50,100,11.00,6.50,1.53,4.10,5.50,1.20,1.65,2.70,4.60,1.75,2.00,Stadion Ludwigspark (Saarbrücken)
1726317000,Sep 14 2024 - 12:30pm,complete,N/A,1860 München,Dynamo Dresden,Nicolas Winter,5,0.00,1.50,0.78,1.90,2,3,5,2,1,1,"40,71","30,51,68",6,12,3,0,2,0,1,2,2,0,12,20,7,8,2,5,15,8,37,63,1.35,2.20,1.45,2.06,2.50,50,75,50,25,0,25,50,50,75,14.00,5.00,3.45,3.35,2.00,1.28,1.81,3.25,5.55,1.72,2.05,Städtisches Stadion an der Grünwalder Straße (München)
1726324200,Sep 14 2024 - 2:30pm,complete,N/A,Osnabrück,Hannover 96 II,Jarno Wienefeld,5,1.50,1.50,1.33,1.10,1,1,2,1,1,0,"2","52",5,4,5,0,2,0,1,4,2,0,14,15,5,7,6,5,15,15,53,47,1.79,1.47,1.50,1.91,3.00,50,75,50,25,25,50,75,50,50,9.50,7.00,1.65,4.00,4.50,1.17,1.53,2.55,4.30,1.65,2.10,Bremer Brücke (Osnabrück)
1726399800,Sep 15 2024 - 11:30am,complete,N/A,Erzgebirge Aue,Arminia Bielefeld,Florian Heft,5,3.00,2.00,1.60,1.30,1,3,4,1,1,0,"27","55,61,78",4,5,0,0,4,0,0,0,2,2,10,9,4,7,6,2,6,20,50,50,1.29,1.74,1.26,1.40,2.00,50,75,50,0,0,50,75,25,25,12.00,7.50,2.47,3.20,2.47,1.28,1.91,3.20,5.70,1.68,2.10,Erzgebirgsstadion (Aue)
1726410600,Sep 15 2024 - 2:30pm,complete,N/A,Verl,Energie Cottbus,Tobias Wittmann,5,1.00,0.00,1.20,1.70,0,3,3,1,0,1,"","19,55,72",1,3,1,1,0,0,0,2,0,0,8,17,4,7,2,7,14,8,59,41,2.00,1.53,0.99,1.78,3.75,100,100,75,50,25,50,100,75,100,12.00,3.50,1.74,3.70,3.65,1.17,1.61,2.55,4.50,1.55,2.25,SPORTCLUB Arena (Verl)
1726421400,Sep 15 2024 - 5:30pm,complete,N/A,Alemannia Aachen,Viktoria Köln,Felix Weller,5,0.50,3.00,1.50,1.11,1,0,1,1,1,0,"45","",5,3,6,0,4,0,0,6,2,2,13,8,6,3,5,4,14,25,41,59,1.65,1.20,1.44,0.91,3.00,100,100,75,25,0,0,100,75,100,10.50,7.50,2.08,3.50,3.14,1.17,1.60,2.60,5.00,1.52,2.35,Neuer Tivoli (Aachen)
1726851600,Sep 20 2024 - 5:00pm,complete,N/A,Unterhaching,Erzgebirge Aue,Daniel Bartnitzki,6,3.00,3.00,1.20,1.44,2,2,4,1,0,1,"61,64","43,90'4",5,10,6,0,1,0,1,5,0,1,10,13,6,6,4,5,10,11,39,61,1.58,1.32,1.40,1.64,2.50,50,100,50,0,0,25,50,75,100,11.50,4.50,2.85,3.40,2.28,1.23,1.68,2.85,5.19,1.58,2.17,Uhlsport Park (Unterhaching)
1726920000,Sep 21 2024 - 12:00pm,complete,N/A,Waldhof Mannheim,Osnabrück,Robin Braun,6,0.00,0.50,1.56,0.30,3,2,5,2,1,1,"22,76,90'2","25,55",6,4,1,0,2,0,0,1,0,2,14,10,7,4,4,4,9,13,50,50,1.23,1.48,1.47,1.10,1.75,50,50,25,0,0,0,75,25,75,12.00,3.00,2.20,3.50,3.10,1.16,1.55,2.40,4.20,1.49,2.54,Carl-Benz-Stadion (Mannheim)
1726920000,Sep 21 2024 - 12:00pm,complete,N/A,Ingolstadt,Rot-Weiss Essen,Fabienne Michel,6,1.50,1.50,1.90,0.56,2,2,4,2,1,1,"39,79","15,60",4,7,1,0,1,0,0,1,0,1,10,17,4,9,2,5,10,8,45,55,1.86,1.48,1.13,2.08,3.00,75,100,75,25,0,25,75,100,100,17.00,3.50,1.91,3.75,3.75,1.11,1.51,2.25,4.00,1.50,2.50,Audi-Sportpark (Ingolstadt)
1726920000,Sep 21 2024 - 12:00pm,complete,N/A,Energie Cottbus,Stuttgart II,Christian Ballweg,6,1.50,0.50,2.22,0.40,4,0,4,2,2,0,"29,45'3,51,75","",4,1,2,0,4,1,0,2,0,5,20,9,10,0,4,7,8,12,49,51,1.71,0.69,2.04,0.75,2.50,75,100,50,0,0,0,100,50,100,8.00,5.50,2.10,3.50,3.30,1.22,1.70,2.70,4.60,1.55,2.20,LEAG Energie Stadion (Cottbus)
