timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1662048000,Sep 01 2022 - 4:00pm,complete,N/A,Al Raed,Al Wahda,Majed Al Shamrani,2,0.00,0.00,1.20,1.00,1,0,1,0,0,0,"62","",6,7,1,1,3,0,0,2,2,1,2,3,2,0,0,3,15,13,39,61,0.00,0.00,0.53,0.66,0.50,0,0,0,0,0,0,50,0,0,2.00,1.00,1.91,3.30,3.60,1.23,1.65,2.85,5.40,1.67,2.14,King Abdullah Sport City Stadium (Buraydah (Buraidah))
1662055200,Sep 01 2022 - 6:00pm,complete,N/A,Abha,Al Shabab,N/A,2,3.00,0.00,1.60,1.60,0,4,4,3,0,3,"","25,39,44,90",5,9,2,0,0,0,0,2,0,0,0,5,0,5,0,0,9,13,47,53,1.64,0.00,0.00,0.00,1.50,50,50,50,0,0,0,50,50,50,7.00,2.00,4.33,3.60,1.67,0.00,1.74,0.00,0.00,1.73,2.00,Prince Sultan bin Abdulaziz Sports City Stadium (Abha)
1662134400,Sep 02 2022 - 4:00pm,complete,N/A,Al Ta'ee,Al Adalh,N/A,2,0.00,0.00,1.47,0.73,1,0,1,1,1,0,"15","",11,7,2,0,4,0,1,1,1,3,14,11,9,8,5,3,16,10,42,58,0.00,0.00,1.86,1.68,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.93,3.35,3.50,1.25,1.82,3.00,5.70,1.72,2.00,Prince Abdul Aziz bin Musa'ed Stadium (Ha'il (Hail))
1662141600,Sep 02 2022 - 6:00pm,complete,N/A,Dhamk,Al Khaleej,N/A,2,0.00,0.00,1.33,0.73,2,1,3,2,1,1,"8,90'3","10",3,1,1,0,3,0,0,1,1,2,10,5,4,3,6,2,7,17,56,44,0.00,0.00,1.15,0.74,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.88,3.40,3.65,0.00,2.02,0.00,0.00,1.91,1.80,Prince Sultan bin Abdulaziz Sports City Stadium (Abha)
1662220800,Sep 03 2022 - 4:00pm,complete,N/A,Al Taawon,Al Nassr,Kevin Ortega,2,0.00,0.00,1.67,1.87,1,0,1,0,0,0,"90'12","",3,6,3,0,4,0,0,3,2,2,6,0,5,0,1,0,11,13,42,58,0.00,0.00,0.95,0.39,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.02,3.67,2.14,1.19,1.58,2.70,5.10,1.56,2.36,King Abdullah Sport City Stadium (Buraydah (Buraidah))
1662228000,Sep 03 2022 - 6:00pm,complete,N/A,Al Ittihad,Al Ittifaq,Daniele Orsato,2,0.00,0.00,2.53,0.87,0,0,0,0,0,0,"","",8,2,1,0,3,0,0,1,1,2,15,3,7,0,8,3,10,6,62,38,0.00,0.00,1.91,0.39,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.45,4.25,5.10,1.17,1.58,2.60,4.75,1.70,2.06,King Abdullah Sports City (Jeddah)
1662305700,Sep 04 2022 - 3:35pm,complete,N/A,Al Fateh,Al Hilal,Mohammed Al Hoaish,3,0.00,3.00,1.40,1.87,0,1,1,1,0,1,"","11",3,4,0,0,3,0,0,0,1,2,9,7,4,3,5,4,9,19,38,62,1.77,1.39,1.23,1.07,2.00,0,100,0,0,0,50,100,0,50,14.00,4.00,4.75,3.90,1.57,1.13,1.42,2.25,3.90,1.54,2.41,Prince Abdullah bin Jalawi Sports City Stadium (Al-Hasa)
1662651000,Sep 08 2022 - 3:30pm,complete,N/A,Al Khaleej,Al Adalh,Mohammed Al Beredi,3,0.00,0.00,1.33,0.73,0,0,0,0,0,0,"","",4,4,2,0,2,0,0,2,0,2,8,7,3,3,5,4,8,12,57,43,1.25,1.68,1.17,1.02,1.50,0,50,0,0,0,50,100,0,0,11.00,6.00,2.09,3.10,3.20,0.00,2.14,0.00,0.00,2.00,1.73,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1662660000,Sep 08 2022 - 6:00pm,complete,N/A,Al Wahda,Abha,Faisal Alblwi,3,0.00,0.00,1.13,0.60,1,0,1,0,0,0,"49","",11,7,3,0,1,0,1,2,0,1,17,21,5,12,12,9,12,9,36,64,0.00,0.00,1.96,2.78,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.18,3.10,3.00,1.36,2.00,3.60,7.25,1.83,1.83,King Abdulaziz Sports City Stadium (Makkah (Mecca))
1662660000,Sep 08 2022 - 6:00pm,complete,N/A,Al Shabab,Al Ta'ee,Sami Al Jires,3,3.00,3.00,2.13,0.80,4,0,4,1,1,0,"27,62,70,82","",1,7,2,0,2,0,1,1,1,1,10,14,8,5,2,9,7,12,51,49,2.30,1.46,1.60,1.75,3.00,50,100,100,0,0,50,100,50,100,14.00,2.00,1.36,4.55,6.55,1.22,1.53,2.30,4.81,1.83,1.83,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1662737400,Sep 09 2022 - 3:30pm,complete,N/A,Al Ittifaq,Al Batin,N/A,3,0.00,0.00,1.60,0.13,3,0,3,0,0,0,"66,88,90'5","",10,1,1,0,3,0,1,0,1,2,13,3,9,0,4,3,8,4,72,28,1.29,0.34,2.00,0.36,3.00,50,100,100,0,0,50,100,50,100,4.00,2.00,1.38,3.93,5.54,1.16,1.68,2.30,3.80,2.18,1.65,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1662746400,Sep 09 2022 - 6:00pm,complete,N/A,Al Raed,Al Ittihad,Andrés Matonte,3,3.00,3.00,1.20,2.27,0,1,1,0,0,0,"","66",3,8,2,0,3,0,0,2,2,1,4,4,0,2,4,2,11,9,45,55,0.53,2.03,0.56,0.79,2.00,0,50,50,0,0,0,50,50,100,11.00,4.00,3.25,3.55,1.75,1.17,1.67,2.90,4.75,1.65,2.18,King Abdullah Sport City Stadium (Buraydah (Buraidah))
1662824700,Sep 10 2022 - 3:45pm,complete,N/A,Al Feiha,Al Taawon,Shukri Al Hanfosh,3,0.00,3.00,1.13,2.00,1,1,2,0,0,0,"51","90'2",6,8,2,0,0,0,1,1,0,0,6,19,3,5,3,14,9,11,40,60,1.15,1.05,0.94,1.97,1.50,0,50,0,0,0,0,50,0,100,7.00,3.00,2.86,3.20,2.19,1.36,2.10,3.86,7.20,1.86,1.90,Al Majma'ah Sports City Stadium (Al Majma'ah)
1662832800,Sep 10 2022 - 6:00pm,complete,N/A,Al Nassr,Dhamk,Khaled Al Teris,3,3.00,3.00,2.60,1.07,2,1,3,1,1,0,"37,60","82",1,1,1,0,1,0,1,0,0,1,16,14,7,6,9,8,9,9,50,50,0.00,1.16,2.02,1.86,1.00,0,0,0,0,0,0,50,0,50,6.00,2.00,1.31,5.39,8.88,1.19,1.64,2.56,4.49,1.98,1.78,Mrsool Park (Ar-Riyāḍ (Riyadh))
1663170900,Sep 14 2022 - 3:55pm,complete,N/A,Al Ta'ee,Al Fateh,N/A,4,3.00,3.00,1.47,1.47,1,0,1,0,0,0,"47","",7,1,2,0,1,0,0,2,0,1,12,6,5,2,7,4,20,11,42,58,1.86,2.12,1.52,1.14,3.00,0,50,50,50,50,50,100,50,50,22.00,4.00,2.70,3.30,2.35,1.19,1.78,2.85,5.00,1.52,2.20,Prince Abdul Aziz bin Musa'ed Stadium (Ha'il (Hail))
1663178400,Sep 14 2022 - 6:00pm,complete,N/A,Al Adalh,Al Shabab,Shukri Al Hanfosh,4,0.00,3.00,1.13,1.60,0,1,1,1,0,1,"","3",5,10,1,0,1,0,1,0,0,1,13,20,7,12,6,8,15,14,37,63,0.76,0.00,1.56,2.63,3.50,0,100,100,50,0,50,100,50,100,14.00,2.00,6.75,4.20,1.40,1.22,1.65,2.70,5.00,1.91,1.80,Prince Abdullah bin Jalawi Sports City Stadium (Al-Hasa)
1663256400,Sep 15 2022 - 3:40pm,complete,N/A,Al Batin,Al Nassr,Roberto Tobar Vargas,4,0.00,0.00,1.20,1.87,0,4,4,3,0,3,"","17,29,40,51",0,5,3,0,3,0,3,0,0,3,2,13,0,8,2,5,10,13,23,77,0.36,0.39,0.14,1.49,3.00,0,50,50,50,50,50,50,50,100,6.00,7.00,50.00,11.00,1.03,1.10,1.32,1.87,2.56,3.30,1.31,Al-Batin FC Stadium (Hafar Al-Batin)
1663264800,Sep 15 2022 - 6:00pm,complete,N/A,Al Ittifaq,Al Raed,Abdulaziz Al Shehri,4,1.50,0.00,1.60,1.07,1,2,3,2,1,1,"40","45'2,86",5,10,2,0,1,0,1,1,0,1,13,14,5,8,8,6,7,5,58,42,1.65,1.21,1.66,1.92,3.00,75,100,100,0,0,25,75,75,100,15.00,2.00,2.05,3.30,3.20,1.26,1.88,3.35,6.75,1.72,2.07,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1663264800,Sep 15 2022 - 6:00pm,complete,N/A,Al Ittihad,Al Khaleej,Fernando Rapallini,4,1.00,0.00,2.53,0.73,2,0,2,1,1,0,"4,69","",4,2,2,0,2,1,1,1,0,3,11,6,9,3,2,3,19,14,41,59,1.91,0.74,1.58,0.97,1.50,50,50,50,0,0,50,50,0,50,9.00,4.00,1.60,3.60,5.25,0.00,1.67,2.25,0.00,2.00,1.73,King Abdullah Sports City (Jeddah)
1663343400,Sep 16 2022 - 3:50pm,complete,N/A,Al Taawon,Dhamk,N/A,4,3.00,1.50,1.67,1.07,1,1,2,0,0,0,"50","70",4,4,2,0,3,0,1,1,0,3,4,5,2,2,2,3,13,10,57,43,0.95,1.51,0.74,0.80,1.50,25,25,25,0,0,0,25,25,100,4.50,4.00,1.68,3.91,4.80,1.27,1.85,3.15,5.94,1.79,1.98,King Abdullah Sport City Stadium (Buraydah (Buraidah))
1663343400,Sep 16 2022 - 3:50pm,complete,N/A,Abha,Al Feiha,Mohammed Al Esmaiel,4,1.50,0.00,1.60,1.07,1,1,2,0,0,0,"65","87",6,5,2,0,1,0,1,1,0,1,8,15,2,4,6,11,10,11,54,46,1.64,0.77,0.84,1.45,2.75,25,100,50,25,0,25,50,75,100,11.00,4.00,2.55,2.85,2.60,1.47,2.35,4.62,8.80,1.98,1.78,Prince Sultan bin Abdulaziz Sports City Stadium (Abha)
1663351200,Sep 16 2022 - 6:00pm,complete,N/A,Al Hilal,Al Wahda,Artur Manuel Ribeiro Soares Dias,4,3.00,0.00,2.07,1.00,3,0,3,0,0,0,"58,79,89","",7,2,0,0,2,0,0,0,1,1,14,15,6,2,8,13,8,7,67,33,1.72,0.66,1.98,1.57,1.50,0,50,0,0,0,0,25,50,75,15.50,4.00,1.08,10.00,17.00,1.10,1.41,2.08,3.15,2.55,1.49,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1664638200,Oct 01 2022 - 3:30pm,complete,N/A,Al Raed,Al Adalh,Sultan Al-Harbi,5,1.50,0.50,1.20,0.73,2,1,3,1,0,1,"63,71","35",11,2,0,0,2,0,0,0,1,1,9,5,4,3,5,2,11,23,57,43,0.55,1.35,1.21,0.85,0.75,0,0,0,0,0,0,25,0,50,10.00,5.50,1.73,3.45,4.30,1.36,1.98,3.60,7.25,1.85,1.83,King Abdullah Sport City Stadium (Buraydah (Buraidah))
1664638200,Oct 01 2022 - 3:30pm,complete,N/A,Dhamk,Al Ta'ee,Shukri Al Hanfosh,5,3.00,1.50,1.33,0.80,2,0,2,0,0,0,"53,78","",6,5,0,0,2,0,0,0,1,1,14,9,8,2,6,7,8,16,52,48,1.15,1.61,1.74,0.97,3.25,75,100,100,25,0,75,100,25,100,9.50,3.00,2.55,3.20,2.55,1.30,2.00,3.65,7.50,1.77,1.97,Prince Sultan bin Abdulaziz Sports City Stadium (Abha)
1664647200,Oct 01 2022 - 6:00pm,complete,N/A,Al Khaleej,Al Batin,N/A,5,0.50,0.00,1.33,0.13,1,0,1,0,0,0,"90","",13,3,3,0,5,0,2,1,1,4,20,4,7,0,9,2,12,11,72,28,1.21,0.35,0.00,0.00,2.00,0,75,50,0,0,25,50,50,50,4.50,4.00,1.90,3.17,3.72,0.00,2.14,0.00,0.00,0.00,0.00,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1664647200,Oct 01 2022 - 6:00pm,complete,N/A,Al Wahda,Al Ittifaq,Ahmad Al Rumaikhani,5,3.00,1.00,1.13,0.87,1,1,2,2,1,1,"8","45",5,3,2,0,1,0,0,2,0,1,10,9,4,5,6,4,16,10,50,50,1.96,0.39,1.11,1.12,0.50,0,0,0,0,0,0,0,0,50,13.00,6.00,2.30,3.40,2.85,1.29,1.98,3.34,6.40,1.75,1.94,King Abdulaziz Sports City Stadium (Makkah (Mecca))
1664724000,Oct 02 2022 - 3:20pm,complete,N/A,Al Feiha,Al Shabab,Faisal Alblwi,5,0.50,3.00,1.13,1.60,1,2,3,1,1,0,"36","55,71",1,11,2,0,2,0,0,2,1,1,11,28,6,9,5,19,14,6,34,66,1.05,2.63,1.39,2.75,2.00,25,50,25,25,0,25,50,25,75,14.00,1.50,5.40,3.85,1.54,1.31,1.90,3.52,7.02,1.91,1.80,Al Majma'ah Sports City Stadium (Al Majma'ah)
1664724000,Oct 02 2022 - 3:20pm,complete,N/A,Al Hilal,Al Taawon,Anastasios Sidiropoulos,5,3.00,2.00,2.07,2.00,1,2,3,2,1,1,"29","45'6,74",10,5,2,0,5,1,0,2,0,6,28,19,9,10,19,9,14,12,60,40,1.85,1.51,2.71,2.12,2.25,25,100,25,0,0,0,25,75,100,15.00,2.50,1.35,4.80,6.75,1.17,1.60,2.43,4.13,1.77,2.00,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1664733600,Oct 02 2022 - 6:00pm,complete,N/A,Al Fateh,Abha,Sami Al Jires,5,0.00,0.00,1.40,0.60,3,0,3,1,1,0,"5,61,84","",3,7,1,0,0,0,0,1,0,0,10,16,6,7,4,9,15,5,51,49,1.50,2.78,1.39,1.72,1.25,0,25,0,0,0,0,50,0,75,13.00,2.50,1.61,3.75,4.70,1.21,1.71,2.75,5.05,1.70,2.10,Prince Abdullah bin Jalawi Sports City Stadium (Al-Hasa)
1664733600,Oct 02 2022 - 6:00pm,complete,N/A,Al Nassr,Al Ittihad,Andrés Cunha,5,3.00,3.00,2.60,2.27,0,0,0,0,0,0,"","",6,3,2,1,4,1,2,1,3,2,20,2,5,0,15,2,9,12,69,31,2.02,1.41,1.92,0.25,2.00,25,50,50,0,0,0,75,50,75,9.00,3.00,2.40,3.30,2.63,1.25,1.77,2.91,5.48,1.62,2.23,Mrsool Park (Ar-Riyāḍ (Riyadh))
1665070200,Oct 06 2022 - 3:30pm,complete,N/A,Al Taawon,Al Wahda,N/A,6,2.00,0.00,1.67,1.00,2,0,2,1,1,0,"45,88","",5,4,0,0,3,0,0,0,2,1,7,5,3,2,4,3,11,14,54,46,0.84,1.12,0.98,0.80,1.59,25,42,17,0,0,0,17,42,84,7.17,4.50,1.70,3.90,4.16,1.17,1.57,2.51,4.44,1.63,2.10,King Abdullah Sport City Stadium (Buraydah (Buraidah))
1665070200,Oct 06 2022 - 3:30pm,complete,N/A,Al Ta'ee,Al Khaleej,N/A,6,3.00,0.00,1.47,0.73,3,0,3,1,1,0,"18,53,61","",2,5,2,0,0,0,1,1,0,0,12,15,9,8,3,7,7,14,42,58,1.69,0.85,1.65,1.85,1.75,25,50,25,0,0,25,75,0,75,10.50,5.50,1.95,3.62,3.36,0.00,1.68,0.00,0.00,1.62,2.20,Prince Abdul Aziz bin Musa'ed Stadium (Ha'il (Hail))
1665079200,Oct 06 2022 - 6:00pm,complete,N/A,Al Batin,Dhamk,Mohammed Al Hoaish,6,0.00,1.33,1.20,1.07,2,2,4,1,0,1,"46,88","45'2,69",1,6,2,0,2,0,0,2,1,1,4,13,3,6,1,7,16,21,31,69,0.25,1.27,0.60,1.59,3.25,34,84,67,50,25,50,67,59,100,2.33,4.67,10.50,5.65,1.23,1.16,1.55,2.33,4.10,3.48,1.25,Al-Batin FC Stadium (Hafar Al-Batin)
1665079200,Oct 06 2022 - 6:00pm,complete,N/A,Al Ittifaq,Al Hilal,Sami Al Jires,6,1.00,3.00,1.60,1.87,0,0,0,0,0,0,"","",2,16,0,0,2,0,0,0,2,0,6,25,0,5,6,19,5,7,28,72,1.65,1.23,0.57,2.42,2.25,34,75,50,0,0,59,84,17,50,10.83,3.33,4.54,3.98,1.63,1.19,1.60,2.49,4.35,1.55,2.38,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1665079200,Oct 06 2022 - 6:00pm,complete,N/A,Al Shabab,Al Raed,Mohammed Al Esmaiel,6,3.00,1.50,2.13,1.07,1,0,1,1,1,0,"22","",8,3,2,0,1,0,0,2,0,1,18,12,5,4,11,7,16,9,58,42,1.95,1.56,1.72,1.22,3.25,50,100,100,25,0,25,100,75,100,13.50,2.00,1.38,4.60,6.95,1.20,1.62,2.64,4.70,1.91,1.80,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1665156600,Oct 07 2022 - 3:30pm,complete,N/A,Abha,Al Nassr,Fábio José Costa Veríssimo,6,1.33,1.50,1.60,1.87,0,3,3,1,0,1,"","5,49,90",2,8,2,0,1,0,1,1,1,0,3,7,0,6,3,1,9,8,36,64,1.24,0.94,0.26,1.07,2.75,34,75,59,42,0,42,59,34,100,11.50,5.50,5.30,4.05,1.48,1.23,1.67,2.83,5.14,1.80,1.80,Prince Sultan bin Abdulaziz Sports City Stadium (Abha)
1665165600,Oct 07 2022 - 6:00pm,complete,N/A,Al Adalh,Al Feiha,Mohammed Al Beredi,6,0.00,0.50,1.13,1.07,2,1,3,1,1,0,"2,65","54",5,5,2,0,1,0,0,2,0,1,10,14,5,4,5,10,16,11,33,67,1.16,1.11,1.28,1.64,2.00,25,75,25,0,0,0,50,75,75,10.00,3.00,2.38,3.25,2.63,1.35,2.01,3.70,7.40,1.85,1.91,Prince Abdullah bin Jalawi Sports City Stadium (Al-Hasa)
1665165600,Oct 07 2022 - 6:00pm,complete,N/A,Al Ittihad,Al Fateh,Georgi Kabakov,6,2.00,1.50,2.53,1.47,3,1,4,1,1,0,"32,69,86","61",0,7,3,0,2,0,1,2,2,0,10,17,5,4,5,13,9,10,31,69,1.75,1.63,1.11,1.61,2.00,0,50,25,25,25,25,50,25,75,12.00,3.00,1.51,4.05,5.00,1.18,1.49,2.30,4.33,1.57,2.15,King Abdullah Sports City (Jeddah)
1665414900,Oct 10 2022 - 3:15pm,complete,N/A,Al Raed,Al Ta'ee,Abdullah Al-Shehri,7,2.00,1.00,1.20,0.80,0,2,2,2,0,2,"","18,36",11,4,2,0,1,1,0,2,2,0,13,10,3,5,10,5,9,8,65,35,0.77,1.39,1.44,1.18,2.34,33,67,50,17,0,17,50,50,100,12.67,3.67,2.13,3.10,3.05,1.34,1.92,3.69,7.50,1.83,1.90,King Abdullah Sport City Stadium (Buraydah (Buraidah))
1665423000,Oct 10 2022 - 5:30pm,complete,N/A,Al Wahda,Al Batin,Abdulsamad Bakri,7,2.00,0.00,1.13,0.13,2,0,2,1,1,0,"42,56","",6,5,1,0,2,0,0,1,1,1,24,14,12,8,12,6,12,7,69,31,1.54,0.35,2.99,1.94,1.92,25,59,34,0,0,25,42,34,75,9.33,5.50,1.90,3.00,3.95,1.37,2.13,3.75,6.95,1.98,1.78,King Abdulaziz Sports City Stadium (Makkah (Mecca))
1665423000,Oct 10 2022 - 5:30pm,complete,N/A,Al Hilal,Al Shabab,Eber Aquino,7,2.00,3.00,2.07,1.60,1,1,2,1,1,0,"21","56",13,3,3,0,1,0,2,1,1,0,10,9,4,4,6,5,11,9,53,47,2.14,2.69,1.35,1.19,2.67,33,84,67,17,0,33,67,50,84,19.33,2.33,1.70,3.55,4.00,1.21,1.67,2.68,4.77,1.65,2.15,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1665501300,Oct 11 2022 - 3:15pm,complete,N/A,Al Taawon,Abha,Sultan Al-Harbi,7,2.33,0.00,1.67,0.60,1,3,4,1,1,0,"44","57,71,90'10",4,2,1,0,1,0,0,1,0,1,23,13,9,5,14,8,13,12,53,47,0.89,2.25,2.40,1.38,1.84,17,59,25,0,0,0,42,42,100,11.00,2.17,1.70,3.40,4.20,1.23,1.81,2.90,5.50,1.74,1.86,King Abdullah Sport City Stadium (Buraydah (Buraidah))
