timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1692378000,Aug 18 2023 - 5:00pm,complete,N/A,Sandhausen,Dynamo Dresden,Matthias Jöllenbeck,2,0.00,0.00,1.84,1.42,1,0,1,1,1,0,"18","",4,4,3,0,1,0,0,3,0,1,8,14,2,2,3,8,12,9,36,64,0.00,0.00,0.83,1.28,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.55,3.30,2.60,1.28,1.83,3.20,5.20,1.68,2.10,GP Stadion am Hardtwald (Sandhausen)
1692446400,Aug 19 2023 - 12:00pm,complete,N/A,Saarbrucken,Viktoria Köln,Martin Speckner,2,0.00,0.00,1.63,0.89,1,2,3,2,1,1,"18","31,52",9,7,3,1,3,0,1,3,1,2,18,8,8,6,8,1,10,9,58,42,0.00,0.00,2.20,1.41,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.60,3.90,4.50,1.20,1.61,2.70,4.50,1.67,2.10,Stadion Ludwigspark (Saarbrücken)
1692446400,Aug 19 2023 - 12:00pm,complete,N/A,Ingolstadt,Hallescher FC,Nico Fuchs,2,0.00,0.00,1.74,0.79,4,0,4,1,1,0,"15,55,65,87","",5,11,4,0,3,0,2,2,0,3,16,10,8,4,7,2,16,15,46,54,0.00,0.00,1.91,1.18,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.91,3.40,3.40,1.25,1.73,3.00,5.00,1.67,2.10,Audi-Sportpark (Ingolstadt)
1692446400,Aug 19 2023 - 12:00pm,complete,N/A,MSV Duisburg,1860 München,Martin Petersen,2,0.00,0.00,1.32,1.00,0,3,3,1,0,1,"","32,54,86",4,2,5,0,2,0,2,3,1,1,14,14,6,11,7,1,22,14,54,46,0.00,0.00,1.69,1.92,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.38,3.50,2.50,1.22,1.67,2.85,4.75,1.57,2.25,Schauinsland-Reisen-Arena (Duisburg)
1692446400,Aug 19 2023 - 12:00pm,complete,N/A,Arminia Bielefeld,Preußen Münster,Timo Gerach,2,0.00,0.00,1.21,1.37,4,0,4,2,2,0,"19,45,53,60","",5,4,1,0,1,0,1,0,0,1,12,16,6,4,3,11,11,11,54,46,0.00,0.00,1.31,1.62,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.91,3.60,3.25,1.22,1.75,2.90,4.83,1.73,2.00,SchücoArena (Bielefeld)
1692446400,Aug 19 2023 - 12:00pm,complete,N/A,Unterhaching,Ulm,Robin Braun,2,0.00,0.00,1.89,1.89,3,2,5,3,1,2,"40,79,90'6","11,45'5",7,2,4,0,3,0,3,1,2,1,15,6,7,5,7,1,14,14,54,46,0.00,0.00,1.82,1.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.30,3.40,2.60,1.25,1.67,3.10,5.00,1.62,2.20,Alpenbauer Sportpark (Unterhaching)
1692455400,Aug 19 2023 - 2:30pm,complete,N/A,Waldhof Mannheim,VfB Lübeck,Marc-Philipp Eckermann,2,0.00,0.00,1.53,0.58,2,2,4,2,2,0,"38,45'4","56,82",1,4,6,0,1,0,1,5,0,1,6,4,4,3,2,1,2,0,46,54,0.00,0.00,0.76,0.50,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.70,3.90,4.54,1.22,1.62,2.90,5.00,1.83,1.83,Carl-Benz-Stadion (Mannheim)
1692531000,Aug 20 2023 - 11:30am,complete,N/A,Borussia Dortmund II,Freiburg II,Eric-dominic Weisbach,2,0.00,0.00,1.37,0.53,1,0,1,1,1,0,"45'2","",1,2,4,0,2,0,1,3,0,2,14,8,6,0,8,6,13,10,48,52,0.00,0.00,1.71,0.68,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.61,3.40,2.25,1.28,1.83,3.20,5.50,1.73,2.00,Stadion Rote Erde (Dortmund)
1692541800,Aug 20 2023 - 2:30pm,complete,N/A,Verl,Jahn Regensburg,Riem Hussein,2,0.00,0.00,1.47,1.63,1,2,3,1,0,1,"62","11,86",3,3,3,0,1,0,2,1,1,0,18,10,9,4,7,4,14,16,43,57,0.00,0.00,2.22,1.20,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.50,3.21,2.18,1.20,1.59,2.65,4.50,1.57,2.25,SPORTCLUB Arena (Verl)
1692552600,Aug 20 2023 - 5:30pm,complete,N/A,Rot-Weiss Essen,Erzgebirge Aue,Patrick Schwengers,2,0.00,0.00,2.00,1.00,1,1,2,2,1,1,"29","17",3,2,2,0,1,0,0,2,0,1,11,10,5,3,3,4,12,8,56,44,0.00,0.00,1.22,0.91,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.21,3.15,2.50,1.23,1.79,2.70,5.00,1.57,2.25,Stadion an der Hafenstraße (Essen)
1692723600,Aug 22 2023 - 5:00pm,complete,N/A,Preußen Münster,Ingolstadt,N/A,3,1.00,0.00,2.16,1.11,3,1,4,1,0,1,"61,88,90'4","17",2,3,0,0,1,0,0,0,0,1,16,10,9,5,5,4,4,9,59,41,1.80,1.32,1.98,1.27,0.50,0,0,0,0,0,0,0,0,50,12.00,4.00,2.35,3.50,2.65,1.22,1.78,2.90,5.00,1.60,2.25,Preußen-Stadion (Münster)
1692723600,Aug 22 2023 - 5:00pm,complete,N/A,Dynamo Dresden,Waldhof Mannheim,Aarne Aarnink,3,3.00,0.00,1.84,0.74,2,1,3,2,2,0,"23,29","84",3,3,1,0,3,0,0,1,1,2,18,11,8,3,5,6,8,16,56,44,1.60,1.39,1.76,1.16,3.00,50,100,50,50,0,50,100,0,100,14.00,4.00,1.65,3.85,4.40,1.22,1.62,2.85,4.75,1.68,2.10,Rudolf-Harbig-Stadion (Dresden)
1692723600,Aug 22 2023 - 5:00pm,complete,N/A,Ulm,Arminia Bielefeld,Patrick Alt,3,1.00,0.00,2.16,1.21,1,0,1,1,1,0,"43","",4,4,3,0,3,1,1,2,1,3,12,12,5,4,6,6,17,13,56,44,1.28,1.16,1.48,1.26,3.00,100,100,50,50,0,100,100,0,50,10.00,11.00,3.10,3.55,2.07,1.25,1.74,2.95,5.00,1.62,2.20,Donaustadion (Ulm)
1692723600,Aug 22 2023 - 5:00pm,complete,N/A,Hallescher FC,MSV Duisburg,Timo Gansloweit,3,3.00,1.00,1.32,0.47,1,1,2,1,1,0,"10","51",8,3,6,0,4,0,1,5,0,4,12,10,3,3,6,3,16,13,46,54,1.02,1.61,1.23,1.14,2.50,100,100,50,0,0,50,100,0,100,6.00,8.00,2.37,3.45,2.65,1.22,1.62,2.90,5.00,1.60,2.25,Leuna Chemie Stadion (Halle (Saale))
1692723600,Aug 22 2023 - 5:00pm,complete,N/A,1860 München,VfB Lübeck,Alexander Sather,3,3.00,1.00,1.42,0.58,1,2,3,3,1,2,"11","25,31",5,5,3,0,6,0,1,2,4,2,13,9,4,4,8,4,15,13,62,38,1.22,0.50,1.56,1.13,3.00,50,100,50,50,0,50,100,50,100,10.00,4.00,1.64,3.85,4.60,1.25,1.73,3.00,5.00,1.78,1.95,Städtisches Stadion an der Grünwalder Straße (München)
1692810000,Aug 23 2023 - 5:00pm,complete,N/A,Viktoria Köln,Rot-Weiss Essen,Leonidas Exuzidis,3,3.00,0.00,1.68,1.11,0,0,0,0,0,0,"","",9,5,1,0,2,0,1,0,1,1,17,7,9,4,5,2,9,11,63,37,1.09,2.09,2.19,1.05,3.50,100,100,100,50,0,100,100,50,100,5.00,3.00,2.15,3.60,2.65,1.23,1.62,2.70,4.80,1.61,2.15,Sportpark Höhenberg (Köln)
1692810000,Aug 23 2023 - 5:00pm,complete,N/A,Saarbrucken,Verl,Assad Nouhoum,3,0.00,0.00,1.63,1.32,4,3,7,3,1,2,"4,60,76,90'1","34,36,54",8,3,1,0,2,0,1,0,0,2,15,11,7,6,7,3,14,14,54,46,2.20,1.36,1.96,1.40,3.50,100,100,100,50,0,100,100,50,100,14.00,7.00,1.60,4.20,4.00,1.21,1.53,2.38,4.60,1.68,2.05,Stadion Ludwigspark (Saarbrücken)
1692810000,Aug 23 2023 - 5:00pm,complete,N/A,Erzgebirge Aue,Sandhausen,Michael Bacher,3,3.00,1.00,2.16,1.11,2,1,3,2,1,1,"4,86","6",10,6,2,0,4,0,0,2,1,3,11,8,5,3,4,4,12,12,54,46,1.42,1.58,1.36,1.10,0.50,0,0,0,0,0,0,0,0,50,16.00,9.00,2.80,3.25,2.20,1.22,1.70,2.65,4.80,1.60,2.15,Erzgebirgsstadion (Aue)
1692810000,Aug 23 2023 - 5:00pm,complete,N/A,Freiburg II,Unterhaching,Timon Oliver Schulz,3,1.00,1.00,1.05,1.00,0,0,0,0,0,0,"","",6,6,1,0,2,0,1,0,1,1,7,10,2,5,5,3,9,11,66,34,1.18,1.03,1.21,1.30,2.00,100,100,0,0,0,50,100,0,50,8.00,9.00,1.95,3.35,3.20,1.26,1.75,2.90,5.50,1.82,1.85,Dreisamstadion (Freiburg im Breisgau)
1692810000,Aug 23 2023 - 5:00pm,complete,N/A,Jahn Regensburg,Borussia Dortmund II,Luca Jürgensen,3,1.00,1.00,1.68,1.47,0,0,0,0,0,0,"","",3,5,1,0,3,0,0,1,1,2,8,13,2,3,4,5,9,16,54,46,2.19,0.59,1.00,1.20,1.00,50,50,0,0,0,50,50,0,0,6.00,1.00,1.73,3.75,3.60,1.22,1.60,2.65,4.75,1.66,2.05,Jahnstadion Regensburg (Regensburg)
1692982800,Aug 25 2023 - 5:00pm,complete,N/A,MSV Duisburg,Ulm,Tobias Wittmann,4,0.00,0.00,1.32,1.89,1,1,2,2,1,1,"24","34",9,11,2,0,4,0,2,0,1,3,8,21,4,8,4,5,4,15,48,52,1.69,1.00,1.16,1.86,4.00,50,100,100,50,50,50,100,100,100,6.00,8.00,1.77,3.55,4.05,1.25,1.67,2.75,4.75,1.68,2.05,Schauinsland-Reisen-Arena (Duisburg)
1693051200,Aug 26 2023 - 12:00pm,complete,N/A,Ingolstadt,Saarbrucken,Felix Weller,4,3.00,1.00,1.74,1.53,2,2,4,2,1,1,"28,60","29,56",7,6,1,0,2,0,0,1,0,2,13,16,6,5,4,5,12,7,47,53,1.91,1.36,1.45,1.35,3.00,50,100,50,50,0,50,100,50,50,10.00,7.00,2.53,3.25,2.53,1.22,1.88,2.62,4.50,1.58,2.20,Audi-Sportpark (Ingolstadt)
1693051200,Aug 26 2023 - 12:00pm,complete,N/A,Verl,Freiburg II,Florian Lechner,4,0.00,0.00,1.47,0.53,3,2,5,5,3,2,"29,36,45'4","17,32",2,2,1,0,2,0,0,1,0,2,15,6,8,5,4,1,11,15,51,49,2.22,0.68,1.74,0.99,2.00,50,50,50,0,0,0,100,50,50,5.00,5.00,2.37,3.30,2.65,1.25,1.70,2.75,5.00,1.63,2.10,SPORTCLUB Arena (Verl)
1693051200,Aug 26 2023 - 12:00pm,complete,N/A,Borussia Dortmund II,Dynamo Dresden,Florian Heft,4,3.00,0.00,1.37,1.42,0,2,2,1,0,1,"","6,77",1,9,2,0,1,0,0,2,1,0,14,19,5,10,6,7,12,12,40,60,1.71,1.28,1.43,2.27,1.00,0,0,0,0,0,0,100,0,0,5.00,5.00,3.40,3.55,1.91,1.22,1.62,2.62,4.50,1.65,2.10,SIGNAL IDUNA PARK (Dortmund)
1693051200,Aug 26 2023 - 12:00pm,complete,N/A,Unterhaching,Viktoria Köln,Patrick Kessel,4,3.00,3.00,1.89,0.89,2,1,3,1,1,0,"15,53","81",6,6,4,0,1,0,2,2,1,0,13,13,5,6,4,5,5,17,44,56,1.82,1.41,1.27,1.60,4.00,100,100,100,50,50,100,100,50,100,14.00,7.00,2.67,3.30,2.38,1.25,1.54,2.75,4.75,1.59,2.29,Alpenbauer Sportpark (Unterhaching)
1693051200,Aug 26 2023 - 12:00pm,complete,N/A,VfB Lübeck,Erzgebirge Aue,Daniel Bartnitzki,4,1.00,1.00,1.11,1.00,1,1,2,0,0,0,"53","73",6,5,2,1,2,0,0,3,1,1,15,10,9,4,4,4,11,10,45,55,0.94,0.91,1.97,1.20,1.00,50,50,0,0,0,50,50,0,0,6.00,3.00,2.37,3.25,2.71,1.25,1.88,2.75,5.00,1.65,2.10,Dietmar-Scholze-Stadion an der Lohmühle (Lübeck)
1693060200,Aug 26 2023 - 2:30pm,complete,N/A,Sandhausen,1860 München,Harm Osmers,4,3.00,3.00,1.84,1.00,3,0,3,2,2,0,"4,45,87","",1,8,1,0,1,0,0,1,0,1,12,17,8,6,4,9,7,8,47,53,0.83,1.92,1.66,1.79,2.00,0,50,50,0,0,0,100,50,50,6.00,5.00,2.15,3.40,3.00,1.25,1.67,2.75,4.75,1.65,2.18,GP Stadion am Hardtwald (Sandhausen)
1693135800,Aug 27 2023 - 11:30am,complete,N/A,Arminia Bielefeld,Jahn Regensburg,Lars Erbst,4,3.00,3.00,1.21,1.63,1,1,2,2,1,1,"20","12",5,8,2,0,3,0,1,1,1,2,14,14,5,5,6,7,16,15,61,39,1.31,1.20,1.56,1.57,3.50,50,100,100,50,0,50,100,100,100,8.00,2.00,1.80,3.60,3.75,1.22,1.65,2.62,4.50,1.62,2.20,SchücoArena (Bielefeld)
